Wall time,Step,Value
1607583122.260846,0,1.5057331323623657
1607583122.987977,1,1.5044364929199219
1607583123.730428,2,1.5038633346557617
1607583124.472487,3,1.5131744146347046
1607583125.219606,4,1.5018651485443115
1607583125.938874,5,1.4996027946472168
1607583126.653881,6,1.4961321353912354
1607583127.403429,7,1.4889707565307617
1607583128.161962,8,1.4796679019927979
1607583128.965518,9,1.4840425252914429
1607583129.710831,10,1.4582300186157227
1607583130.432911,11,1.447981357574463
1607583131.169558,12,1.4363269805908203
1607583131.881952,13,1.4242383241653442
1607583132.608306,14,1.4151510000228882
1607583133.346816,15,1.4059380292892456
1607583134.141969,16,1.395354151725769
1607583134.906287,17,1.4006403684616089
1607583135.629646,18,1.3757009506225586
1607583136.360775,19,1.368403673171997
1607583137.09119,20,1.3615553379058838
1607583137.809402,21,1.364409327507019
1607583138.534533,22,1.3577450513839722
1607583139.272717,23,1.3391512632369995
1607583139.959461,24,1.3394120931625366
1607583140.660148,25,1.3561575412750244
1607583141.391938,26,1.3355967998504639
1607583142.117517,27,1.3135448694229126
1607583142.818023,28,1.3144495487213135
1607583143.526003,29,1.3085134029388428
1607583144.250087,30,1.3063080310821533
1607583144.956351,31,1.2951682806015015
1607583145.654514,32,1.2973690032958984
1607583146.379862,33,1.286949634552002
1607583147.1526,34,1.2876243591308594
1607583147.904491,35,1.316251516342163
1607583148.604619,36,1.3021973371505737
1607583149.332896,37,1.2743409872055054
1607583150.012404,38,1.2850885391235352
1607583150.737315,39,1.2706891298294067
1607583151.4465,40,1.2684365510940552
1607583152.14482,41,1.2765363454818726
1607583152.88764,42,1.265484094619751
1607583153.585107,43,1.2712494134902954
1607583154.320659,44,1.2683610916137695
1607583155.079902,45,1.2794760465621948
1607583155.811013,46,1.2632322311401367
1607583156.494359,47,1.2638182640075684
1607583157.197867,48,1.2681617736816406
1607583157.889554,49,1.2636979818344116
1607583158.588555,50,1.2730849981307983
1607583159.294463,51,1.2846759557724
1607583159.982502,52,1.2944945096969604
1607583160.68339,53,1.3134764432907104
1607583161.365128,54,1.2810267210006714
1607583162.057976,55,1.271977186203003
1607583162.746861,56,1.2963781356811523
1607583163.405465,57,1.2753386497497559
1607583164.057763,58,1.276476263999939
1607583164.747907,59,1.3169711828231812
1607583165.418919,60,1.2855802774429321
1607583166.093916,61,1.2780303955078125
1607583166.782882,62,1.3070608377456665
1607583167.56352,63,1.282715082168579
1607583168.286543,64,1.2821038961410522
1607583168.977567,65,1.3286874294281006
1607583169.667423,66,1.323165774345398
1607583170.325991,67,1.2906923294067383
1607583170.993584,68,1.3643094301223755
1607583171.676535,69,1.4153978824615479
1607583172.411597,70,1.2976336479187012
1607583173.083216,71,1.2994189262390137
1607583173.768417,72,1.306195855140686
1607583174.447438,73,1.33286452293396
1607583175.148586,74,1.3150120973587036
1607583175.855485,75,1.402673602104187
1607583176.543271,76,1.3506067991256714
1607583177.239996,77,1.3268275260925293
1607583177.928856,78,1.3380471467971802
1607583178.638568,79,1.3329057693481445
1607583179.32705,80,1.3272340297698975
1607583180.119511,81,1.345335602760315
1607583180.805873,82,1.374918818473816
1607583181.490002,83,1.4505046606063843
1607583182.185795,84,1.339219331741333
1607583182.874232,85,1.3395178318023682
1607583183.572305,86,1.373724102973938
1607583184.256341,87,1.6081749200820923
1607583184.945599,88,1.4014313220977783
1607583185.642138,89,1.3915177583694458
1607583186.340045,90,1.3712959289550781
1607583187.025479,91,1.5429351329803467
1607583187.720909,92,1.3680676221847534
1607583188.412845,93,1.4910129308700562
1607583189.098492,94,1.4138809442520142
1607583189.7942,95,1.4553866386413574
1607583190.511422,96,1.3944435119628906
