,KernelName,Score
0,43,-0.0038517117500305176
1,151,-0.006568551063537598
2,167,-0.007272064685821533
3,168,-0.004166781902313232
4,196,-0.005692243576049805
5,201,-0.004824042320251465
6,206,-0.007877230644226074
7,247,-0.003975570201873779
8,252,-0.007009744644165039
9,254,-0.00574183464050293
