,KernelName,Score
0,18,-0.004629373550415039
1,43,-0.0041120052337646484
2,44,-0.005403041839599609
3,57,-0.0038094520568847656
4,98,-0.004388928413391113
5,102,-0.004525125026702881
6,144,-0.004795730113983154
7,161,-0.008831799030303955
8,168,-0.0047605037689208984
9,196,-0.0036110281944274902
10,224,-0.003638327121734619
11,282,-0.003644585609436035
