,KernelName,Score
0,10,-0.007030665874481201
1,38,-0.004178404808044434
2,42,-0.004567146301269531
3,44,-0.007038712501525879
4,47,-0.012882709503173828
5,110,-0.006061971187591553
6,114,-0.006279289722442627
7,161,-0.009786367416381836
8,196,-0.00545424222946167
9,201,-0.006503641605377197
10,215,-0.0054146647453308105
11,252,-0.004483461380004883
