,data_set,1layer_local_win9,2layer_local_win3,1layer_64motif,2layer,1layer_local_win3,1layer,3layer,1layer_128motif,1layer_1motif
120,wgEncodeAwgTfbsHaibA549Six5V0422111Etoh02UniPk,0.711290797051231,0.6733696328802501,0.6733696328802501,0.7167764944641721,0.6997481360858409,0.764599237797656,0.6973859478445583,0.807446401794558,0.6544892043369952
121,wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk,0.8837149458711929,0.8879401323345908,0.8879401323345908,0.8915428283352069,0.8714195441846586,0.8815045966179234,0.8826000163534227,0.9119963566275531,0.6995458183439616
122,wgEncodeAwgTfbsSydhGm12878E2f4IggmusUniPk,0.689263727230593,0.581958934177503,0.581958934177503,0.7011621907601899,0.6031061712416815,0.7672535919477408,0.6210167201560082,0.806520161255061,0.6257422192684057
123,wgEncodeAwgTfbsUwAg04450CtcfUniPk,0.968873340830521,0.976285801195759,0.976285801195759,0.9755432989554267,0.9668258082844251,0.9687155677600011,0.9750622893254296,0.9773101649315938,0.8635724794056111
124,wgEncodeAwgTfbsSydhK562E2f4UcdUniPk,0.7859941770186336,0.718442352484472,0.718442352484472,0.7916900232919255,0.7372538819875776,0.8223926630434784,0.7540331909937887,0.8694035326086956,0.6184493400621118
125,wgEncodeAwgTfbsSydhGm12878NfkbTnfaIggrabUniPk,0.8550012344937755,0.8367925634920658,0.8367925634920658,0.8544663769398179,0.8475392109955835,0.8699700212318568,0.8285457771023886,0.8930424451359286,0.6375265555272249
126,wgEncodeAwgTfbsBroadK562Hdac2a300705aUniPk,0.6477388714525181,0.6217910021042012,0.6217910021042012,0.7042436393666819,0.593279576501053,0.7076275700436774,0.6560436828893205,0.7667095519444512,0.5876566883278292
127,wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk,0.8750696649813364,0.8542179673249027,0.8542179673249027,0.876449775540602,0.8556433676158254,0.8837563009134792,0.8654261676548477,0.9173330506585541,0.7326262103830662
128,wgEncodeAwgTfbsBroadHsmmtEzh239875UniPk,0.6643662455393216,0.646350133343506,0.646350133343506,0.6714131637264048,0.5851907210953241,0.6612762828893752,0.6424503993369238,0.7379149861454537,0.6193190291066852
129,wgEncodeAwgTfbsHaibHepg2Fosl2V0416101UniPk,0.9035430319538174,0.8958336653386454,0.8958336653386454,0.8958641556224083,0.8954569070656151,0.9070444141800147,0.8786849743881617,0.9267648589316204,0.7939831490365071
130,wgEncodeAwgTfbsSydhHuvecGata2UcdUniPk,0.867836486009794,0.8812403403200233,0.8812403403200233,0.8591546208494596,0.8448230087034512,0.8789588485250475,0.8723623747425051,0.894786936062447,0.6513855526350381
131,wgEncodeAwgTfbsSydhHek293Pol2UniPk,0.7497480984653322,0.7448107680260496,0.7448107680260496,0.7628890289236078,0.7344145985389712,0.7801995132586319,0.7430936325247536,0.7974917890562062,0.6043138942609104
132,wgEncodeAwgTfbsUtaGm12878Pol2UniPk,0.7427649597971313,0.7124957528533573,0.7124957528533573,0.742813322884662,0.7344940301692435,0.7524990184947697,0.7207153412116177,0.7962145233769167,0.6085467740331526
133,wgEncodeAwgTfbsHaibA549Pol2Pcr2xDex100nmUniPk,0.7792601600166663,0.7784992972569106,0.7784992972569106,0.788456475199488,0.7644983223934424,0.7818045768735451,0.7639921333683355,0.8116979190064042,0.6285496024636037
134,wgEncodeAwgTfbsBroadHuvecPol2bUniPk,0.6577286514017417,0.6574720554578923,0.6574720554578923,0.6590171592203168,0.6524571480167022,0.6959619077102244,0.6652533159382474,0.7501626182552581,0.5790398428545631
135,wgEncodeAwgTfbsHaibK562Stat5asc74442V0422111UniPk,0.8970099047163812,0.8985625730560398,0.8985625730560398,0.8884952275777194,0.8842279994011295,0.8920723809366831,0.8794441766009145,0.9170697368402978,0.6857931671055181
136,wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk,0.8849757033268554,0.8866510772018685,0.8866510772018685,0.8937542822336131,0.8786056807230651,0.8866076545526146,0.8860399584423235,0.9178492501688881,0.7812834174305318
137,wgEncodeAwgTfbsSydhGm12891NfkbTnfaIggrabUniPk,0.8547805182479282,0.8637337701932075,0.8637337701932075,0.8498482810998497,0.8482964541608953,0.8472596673142094,0.8431807069560427,0.8882294670725297,0.6938497888206223
138,wgEncodeAwgTfbsHaibH1hescBcl11aPcr1xUniPk,0.6184639055765966,0.5687687736711506,0.5687687736711506,0.7539016586130338,0.5085685483870968,0.8350488115449916,0.6317544403813504,0.8759448054068172,0.6234797407600888
139,wgEncodeAwgTfbsHaibA549Elf1V0422111Etoh02UniPk,0.8367042496484977,0.8498596461261343,0.8498596461261343,0.8395242084846157,0.8290827202041817,0.8535040119256678,0.8313249589208175,0.8703861796077856,0.7552552414778342
140,wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk,0.9008048748330788,0.9145327168375477,0.9145327168375477,0.9093600163093817,0.8943442038898832,0.900950348711963,0.9125388481844385,0.9401945265021607,0.7613521604753136
141,wgEncodeAwgTfbsSydhK562Ubtfsab1404509IggmusUniPk,0.7748329892612327,0.7838545624725954,0.7838545624725954,0.7488598055628148,0.7557337073295012,0.7883078404700958,0.7731477102621327,0.8148513264088824,0.6302415867263982
142,wgEncodeAwgTfbsSydhHepg2Brca1a300IggrabUniPk,0.7467972350230415,0.6492281105990784,0.6492281105990784,0.7025979262672811,0.665397465437788,0.7844527649769586,0.7166589861751151,0.8389688940092165,0.7362269585253456
143,wgEncodeAwgTfbsUtaMcf7CtcfVehUniPk,0.9666897101895846,0.9714043637619401,0.9714043637619401,0.9730197845954683,0.9591779068357992,0.962891425740957,0.9753735669114386,0.9746723970556221,0.8719238177320863
144,wgEncodeAwgTfbsHaibH1hescSix5Pcr1xUniPk,0.8576173988557647,0.8394909660306553,0.8394909660306553,0.8436969193838317,0.8242228716571165,0.8908161956763835,0.8245085930135503,0.908601787670786,0.8108367136194596
145,wgEncodeAwgTfbsSydhGm08714Znf274UcdUniPk,0.8555649957519116,0.8669498725573491,0.8669498725573491,0.8734069668649108,0.8691588785046729,0.9096856414613425,0.8680118946474086,0.9119796091758707,0.7912914188615123
146,wgEncodeAwgTfbsHaibHuvecPol24h8V0416101UniPk,0.8258736767809769,0.844053709882176,0.844053709882176,0.840904966622074,0.8237463694256053,0.8308533524671267,0.8358296384050827,0.8604108719948496,0.6326547879207125
147,wgEncodeAwgTfbsUtaMcf7CmycSerumstvdUniPk,0.6938333942894618,0.6987398371420404,0.6987398371420404,0.7068060144781314,0.6904285215826733,0.7236264902722427,0.7033990398358808,0.7857510320503119,0.6238717861406784
148,wgEncodeAwgTfbsHaibK562Ctcflsc98982V0416101UniPk,0.9567977132147527,0.959361884588097,0.959361884588097,0.9652157680526243,0.9474914390504661,0.957925787997159,0.9541569526349627,0.9657430778831918,0.8781308041788325
149,wgEncodeAwgTfbsSydhGm12878Chd2ab68301IggmusUniPk,0.7616291447939242,0.739965756685273,0.739965756685273,0.7544137889856588,0.7435141300740324,0.7697885854541758,0.7331524343898412,0.8161190479648465,0.6140094209458707
150,wgEncodeAwgTfbsUtaHelas3CtcfUniPk,0.9809710595453826,0.9852609998396569,0.9852609998396569,0.9853740087199621,0.977057945948422,0.9745131386053567,0.9857218800394425,0.9835805535279559,0.9004230561236735
151,wgEncodeAwgTfbsUwGm12801CtcfUniPk,0.9744537318651638,0.9879714002369246,0.9879714002369246,0.9846556604200138,0.9572766924591034,0.9780648739566723,0.9856353108204647,0.9866782617083294,0.9551274901959601
152,wgEncodeAwgTfbsHaibGm12878Bcl3V0416101UniPk,0.8259021475777689,0.834561207580776,0.834561207580776,0.8213381819952821,0.8040786572956211,0.828977042272002,0.8092256407407621,0.8717517789763303,0.6390544348221796
153,wgEncodeAwgTfbsBroadK562Rbbp5a300109aUniPk,0.7305006055927206,0.7261289997564869,0.7261289997564869,0.7264175734606833,0.7233432865341488,0.7563397821780284,0.7125435718379712,0.78468028532509,0.6251368432190098
154,wgEncodeAwgTfbsBroadHuvecCtcfUniPk,0.9719768698749904,0.9728754384741026,0.9728754384741026,0.9753646936785418,0.969389512488076,0.9731123149612748,0.9747772938280741,0.97800670393349,0.9027402451360275
155,wgEncodeAwgTfbsSydhHelas3Znf143IggrabUniPk,0.8353501151350219,0.8231722315260623,0.8231722315260623,0.82339360477287,0.8131248691647477,0.853913020724304,0.8264781766799246,0.8800766694578187,0.6743748691647478
156,wgEncodeAwgTfbsHaibGm12878Mef2csc13268V0416101UniPk,0.850292306469268,0.8328728589162646,0.8328728589162646,0.8503748616436428,0.7917811737511237,0.8720072220489583,0.8312344444648285,0.8986789643300495,0.7098766564542858
157,wgEncodeAwgTfbsHaibH1hescTcf12Pcr1xUniPk,0.8318298969072165,0.8274542768758463,0.8274542768758463,0.8128969457589854,0.8049867279771561,0.8393069306101109,0.7974985923612135,0.8773885870658105,0.7792388779778263
158,wgEncodeAwgTfbsBroadHelas3Pol2bUniPk,0.6320359902068988,0.5604687578784602,0.5604687578784602,0.6163014796098447,0.5634394626119791,0.6213170824626175,0.6044312662121203,0.7413399965264744,0.5547668536021021
159,wgEncodeAwgTfbsSydhHelas3Tr4UniPk,0.6453196165426381,0.6266063316423028,0.6266063316423028,0.7902120563991069,0.6022307461156382,0.7913816367053778,0.7456354326857924,0.8711811877279503,0.5794902161808637
160,wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk,0.7548779987152675,0.7224341574618324,0.7224341574618324,0.7538634947620589,0.6968892328794912,0.7965461948253294,0.7189712963723212,0.8444633344119934,0.6065340236757838
161,wgEncodeAwgTfbsUwGm12878CtcfUniPk,0.9744587371999336,0.9832705688186024,0.9832705688186024,0.9842162974029373,0.972590614915818,0.9739413835023365,0.9834729764727109,0.9848008678846077,0.6368287975111233
162,wgEncodeAwgTfbsHaibK562Yy1V0416101UniPk,0.8402966776940607,0.8273310254584659,0.8273310254584659,0.8522196243353134,0.8332827959274778,0.8707997181135807,0.8515066505409402,0.8932506303550451,0.7166955605201123
163,wgEncodeAwgTfbsHaibA549Bcl3V0422111Etoh02UniPk,0.7296581872452766,0.7236672133988942,0.7236672133988942,0.7053787337187656,0.688837180378855,0.7598770139158715,0.6947492095610367,0.7842241657996719,0.6170522238800111
164,wgEncodeAwgTfbsSydhH1hescSin3anb6001263IggrabUniPk,0.7835487716740202,0.7912703879389245,0.7912703879389245,0.7713451452178516,0.7445287160197261,0.7932546839959638,0.7769815007182217,0.8272152891056629,0.638311983933114
165,wgEncodeAwgTfbsUwGm12873CtcfUniPk,0.9650216065839776,0.9757813664793336,0.9757813664793336,0.9738523421960062,0.9633171986078489,0.9651945214297497,0.9754745917371275,0.9762392332171335,0.8855364190836601
166,wgEncodeAwgTfbsSydhImr90CtcfbIggrabUniPk,0.9756675814874459,0.9793342731865221,0.9793342731865221,0.9801114220355496,0.9725351420892656,0.9735537462264907,0.9784559453615831,0.9814722432300607,0.8927317893646647
167,wgEncodeAwgTfbsHaibH1hescRxraV0416102UniPk,0.5351804511278195,0.48036842105263156,0.48036842105263156,0.6761203007518797,0.5085338345864662,0.7099699248120301,0.6094586466165414,0.7373984962406015,0.5099924812030074
168,wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk,0.9241456390980587,0.9249552357574731,0.9249552357574731,0.925684173182104,0.9142982241644879,0.9309549766029439,0.9273722044227646,0.9385398836730556,0.8491979271817572
169,wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk,0.8253801286356514,0.7946251051290893,0.7946251051290893,0.8014819419989956,0.8041664397693513,0.8390662721678677,0.7815357015362461,0.8658625425810629,0.6915141916707509
170,wgEncodeAwgTfbsHaibHelas3Taf1Pcr1xUniPk,0.7622640926831679,0.7559017485137427,0.7559017485137427,0.7648625726660409,0.7533832423463925,0.7726755101032557,0.7464224326037909,0.808653897617048,0.6321577079525056
171,wgEncodeAwgTfbsSydhK562Znf274UcdUniPk,0.867076923076923,0.9241538461538461,0.9241538461538461,0.8876923076923077,0.7655384615384615,0.8981538461538462,0.8843076923076922,0.947076923076923,0.9136923076923077
172,wgEncodeAwgTfbsHaibA549Zbtb33V0422111Etoh02UniPk,0.7295015769013992,0.6553900603408263,0.6553900603408263,0.7103435717956369,0.6503109769743385,0.7702018475233738,0.6499149384987732,0.8060167802201446,0.6064128704993037
173,wgEncodeAwgTfbsHaibK562Taf1V0416101UniPk,0.7886945139917172,0.7784733282145713,0.7784733282145713,0.7812353965783714,0.7718912466252945,0.7843023409652778,0.7629993109836848,0.8306013581932503,0.6272809896190618
174,wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk,0.8680307448513376,0.850745294838587,0.850745294838587,0.8846313270316395,0.819747989106934,0.9003662294486345,0.8628596942060864,0.9289865405986752,0.7958680209366569
175,wgEncodeAwgTfbsSydhK562Atf106325UniPk,0.8696322598606563,0.8627927382357421,0.8627927382357421,0.8662209462803624,0.8396755192073403,0.875209396177568,0.8638149128150461,0.9050965363968628,0.7145497625256987
176,wgEncodeAwgTfbsSydhHelas3Bdp1UniPk,0.6460646064606459,0.5838083808380837,0.5838083808380837,0.6212121212121212,0.6268626862686268,0.6824182418241825,0.6925692569256924,0.7343734373437344,0.5516051605160516
177,wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk,0.8085386819484242,0.8335965315311553,0.8335965315311553,0.8059583817153549,0.805181651866641,0.8293383010183196,0.807909980201659,0.8737372083503889,0.7174833551922608
178,wgEncodeAwgTfbsSydhMcf10aesCfosEtoh01HvdUniPk,0.9629766575721299,0.9671867448224727,0.9671867448224727,0.9641727869733483,0.960273346764711,0.9615888197049501,0.963527740788579,0.9728494985290929,0.9105616203034456
179,wgEncodeAwgTfbsUtaMcf7Pol2SerumstimUniPk,0.7876290436374306,0.7960608262695816,0.7960608262695816,0.7803449476879396,0.7640398782918925,0.7921222148388234,0.7685457177738622,0.8185476858226726,0.6380632547425842
180,wgEncodeAwgTfbsSydhK562CfosUniPk,0.9558477043272721,0.9590025089197346,0.9590025089197346,0.9556325583161864,0.9500892531998222,0.9635288414063354,0.9512311132856571,0.9742233631141881,0.8973154782251236
181,wgEncodeAwgTfbsSydhGm19193NfkbTnfaIggrabUniPk,0.8421312579302361,0.8247329690062254,0.8247329690062254,0.834519622465107,0.812967930310383,0.8790727095993887,0.8310140870675007,0.9063810112117773,0.7775146732557191
182,wgEncodeAwgTfbsSydhImr90CebpbIggrabUniPk,0.9665253535007812,0.9693730073610317,0.9693730073610317,0.9683027783815745,0.9621490521397585,0.96028000629604,0.96912151296206,0.9689613364534495,0.9224279764135745
183,wgEncodeAwgTfbsSydhHelas3Baf155IggmusUniPk,0.7121108344142525,0.7013129011873482,0.7013129011873482,0.6930104364142304,0.685603367756455,0.7309364987638718,0.6710052410727154,0.7750250135807806,0.5860657725524107
184,wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk,0.8560796215483386,0.8707674524978056,0.8707674524978056,0.8763538176888239,0.8498907583455926,0.8837134745109674,0.871625768008802,0.9125265686747188,0.6292456103480817
185,wgEncodeAwgTfbsSydhGm12878Pol3UniPk,0.5051753881541116,0.5560667050028753,0.5560667050028753,0.8987924094307073,0.5589419206440482,0.8711903392754456,0.8964922369177688,0.9930994824611846,0.5888441633122483
186,wgEncodeAwgTfbsHaibPfsk1Sin3ak20V0416101UniPk,0.7241394938939947,0.7101847089081132,0.7101847089081132,0.7141626949155591,0.7122609305588029,0.7482689160266901,0.7275851153756228,0.7991187208863151,0.6116443948849841
187,wgEncodeAwgTfbsHaibHepg2Atf3V0416101UniPk,0.8230828040461067,0.8222853446247942,0.8222853446247942,0.8522700541049165,0.7791978358033405,0.8722418254528346,0.8086191484356622,0.9233462714655376,0.7975346977181839
188,wgEncodeAwgTfbsSydhK562Brg1IggmusUniPk,0.6693143039655722,0.6184418444365996,0.6184418444365996,0.6622413300384958,0.5965463042345387,0.6808126145208198,0.6360423285759915,0.758859078454116,0.5679686318019063
189,wgEncodeAwgTfbsBroadH1hescEzh239875UniPk,0.7067529877546215,0.6777848914792574,0.6777848914792574,0.6864942697908082,0.6696176262804663,0.7212385690176224,0.6792070185250598,0.7769842321127203,0.6196107578790377
190,wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk,0.8553100707505983,0.8453482307630587,0.8453482307630587,0.8322961849427246,0.8341055406355754,0.8708651726758263,0.8255204818026063,0.889902346238985,0.7174531908567007
191,wgEncodeAwgTfbsSydhHepg2TbpIggrabUniPk,0.7360773653997665,0.7049726172065921,0.7049726172065921,0.7263109170296211,0.7186390884431445,0.7520820893177033,0.7073727094308215,0.7879971140643575,0.5980159463387198
192,wgEncodeAwgTfbsSydhHepg2P300sc582IggrabUniPk,0.7463274558727113,0.6789396593065199,0.6789396593065199,0.677395291081411,0.7192704604898889,0.8082130967522223,0.6786358823951868,0.8152735208467993,0.5935016066294605
193,wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk,0.7928357992281729,0.7316158768947872,0.7316158768947872,0.7730622663650331,0.7750886149453794,0.8084683224253275,0.7902154583177072,0.8389845271651686,0.7429162482912135
194,wgEncodeAwgTfbsUtaGm12891CtcfUniPk,0.9358420309764146,0.9363701181711268,0.9363701181711268,0.9404744396785417,0.9364876174818266,0.9327519656530847,0.9402176095597619,0.9480012521531747,0.8317819968388165
195,wgEncodeAwgTfbsBroadK562Sap3039731UniPk,0.7237828950911852,0.7129180894724936,0.7129180894724936,0.7125537255070934,0.6928085917723223,0.7155566985877866,0.7183171663093942,0.7714968007066453,0.6159136567815324
196,wgEncodeAwgTfbsSydhH1hescRad21IggrabUniPk,0.9717736424723146,0.9775678586465076,0.9775678586465076,0.9742979669701533,0.9695447980760833,0.9735717606439653,0.9778234718384973,0.9764284356768854,0.8953022753862147
197,wgEncodeAwgTfbsHaibHepg2Pol24h8V0416102UniPk,0.7310600211071097,0.7514853234038494,0.7514853234038494,0.7471303050990961,0.7315200621884614,0.7570985699038851,0.7278422303179183,0.7889336363256935,0.6274151690953755
198,wgEncodeAwgTfbsSydhK562CjunUniPk,0.9429779340364975,0.9510383391930354,0.9510383391930354,0.9493121714381382,0.9377291143478989,0.9489249623304872,0.9471402645236899,0.9601549640046878,0.8367793738489872
199,wgEncodeAwgTfbsSydhHelas3Ap2alphaUniPk,0.8660358615655857,0.8674279480989109,0.8674279480989109,0.8628359977707885,0.8615331367664565,0.872015179241613,0.8572771997568267,0.8916693427008799,0.8097675139031226
200,wgEncodeAwgTfbsUtaHepg2CtcfUniPk,0.9875149020972182,0.9907362911173223,0.9907362911173223,0.9919958720112223,0.9867392745818943,0.987510001343663,0.99324063962415,0.9916305755508414,0.9296060596659925
201,wgEncodeAwgTfbsUtaFibroblCtcfUniPk,0.9566893655953825,0.9598401339370107,0.9598401339370107,0.9618515715818894,0.9518856595151626,0.955728878746226,0.9641309696319683,0.9663126379090378,0.8590869460273256
202,wgEncodeAwgTfbsUtaGm12892CtcfUniPk,0.9383820960539523,0.9404345794137038,0.9404345794137038,0.9407550542661866,0.9310351000009568,0.9333122990447091,0.9401570464031593,0.9480412198399056,0.8119071918586823
203,wgEncodeAwgTfbsBroadGm12878CtcfUniPk,0.9542878063453655,0.9628644478090852,0.9628644478090852,0.9614565155578353,0.9525342926541891,0.9571882957227202,0.965081878382838,0.9674663020429706,0.8866270462958464
204,wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk,0.7664351237842617,0.7678855363984675,0.7678855363984675,0.7945569923371647,0.7354099432655468,0.8173864389920426,0.7794613910993222,0.8508298334806954,0.5965116600353669
205,wgEncodeAwgTfbsUwMcf7CtcfUniPk,0.976300510322767,0.9766117927319304,0.9766117927319304,0.9810706334199153,0.9692410563208307,0.973730213289241,0.9829258144942477,0.9813599083407415,0.8985002823329095
206,wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk,0.7795008299696458,0.7481009718386438,0.7481009718386438,0.7870071042521091,0.7608167909520707,0.8196900846533031,0.7822802380806637,0.8564537791524589,0.6231228463097858
207,wgEncodeAwgTfbsSydhRajiPol2UcdUniPk,0.7274439523861072,0.7486110117758945,0.7486110117758945,0.7310980654439736,0.7335608002402088,0.7505908968778029,0.7297456835895215,0.7804400286987494,0.6094692342189094
208,wgEncodeAwgTfbsHaibHelas3NrsfPcr1xUniPk,0.9257413292028615,0.941765038164282,0.941765038164282,0.9479254409252045,0.9174402984478794,0.9476502369299311,0.9433366700466275,0.9578257986155468,0.7707125313378258
209,wgEncodeAwgTfbsSydhK562Irf1Ifng6hUniPk,0.8420525351757444,0.7999653514266696,0.7999653514266696,0.815074775590535,0.8196580624087787,0.8549208830011122,0.8056464770504885,0.876351397726756,0.6374014396937032
210,wgEncodeAwgTfbsSydhMcf10aesStat3TamUniPk,0.9526474239542667,0.9569599938284798,0.9569599938284798,0.949897260340249,0.9460257325960698,0.9468467022574563,0.9503258099469449,0.9581184284539108,0.8153338783686019
211,wgEncodeAwgTfbsUwNhekCtcfUniPk,0.9719505706594825,0.9759634604853401,0.9759634604853401,0.9770276979693902,0.9673302572162188,0.973489083039866,0.9776566372654769,0.9800158998782326,0.887332397178119
212,wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk,0.7628109604038684,0.7707119396630375,0.7707119396630375,0.7632808223344079,0.6765920564442552,0.8183702329541997,0.7611223465725928,0.8554984489994526,0.6738990937290918
213,wgEncodeAwgTfbsHaibGm12878Six5Pcr1xUniPk,0.8131139642226051,0.8284683553881967,0.8284683553881967,0.8101668246783016,0.8106764678390684,0.8163615484250023,0.8169457463712962,0.8787422051302595,0.7231752994431759
214,wgEncodeAwgTfbsHaibA549Sin3ak20V0422111Etoh02UniPk,0.6786139764740111,0.6209582140756229,0.6209582140756229,0.6312752859889934,0.6256268312370106,0.670298244907846,0.6465685204840785,0.7295655311849644,0.5727138358717307
215,wgEncodeAwgTfbsSydhH1hescSuz12UcdUniPk,0.7409985892167086,0.6735458616094082,0.6735458616094082,0.7188197375831553,0.6855665159228921,0.7425716404677332,0.7628556930403216,0.8239554348614031,0.6689967825219006
216,wgEncodeAwgTfbsUwHpafCtcfUniPk,0.9739210710794228,0.9784756688540394,0.9784756688540394,0.9794758151242284,0.971575956914702,0.9698611213003141,0.9809808896886936,0.9780181067575449,0.8758811535673178
217,wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk,0.8536676947222425,0.856817103438207,0.856817103438207,0.8520640192714797,0.845879261259946,0.8945858274326592,0.8527821373822907,0.9158259726987372,0.8158255164610555
218,wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk,0.7478111147745174,0.7374757299336923,0.7374757299336923,0.7699884602703595,0.7034472652672455,0.8142607246217533,0.7556141700553174,0.8711946367732718,0.7437630508847126
219,wgEncodeAwgTfbsSydhK562NfyaUniPk,0.9200997571925966,0.9172679585853034,0.9172679585853034,0.924726841671248,0.8837380600604727,0.9266302169232178,0.9141383773135423,0.947865127359355,0.7546428326003299
220,wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk,0.846133045686155,0.8545345286842034,0.8545345286842034,0.8534761001713806,0.8222262139937813,0.8428049505795118,0.8555820661904818,0.8820218955958639,0.6274394057464258
221,wgEncodeAwgTfbsBroadK562Hdac6a301341aUniPk,0.5159067022394697,0.5623736761257984,0.5623736761257984,0.6093257336890613,0.5209798690274072,0.555077209151912,0.53217721723664,0.6380669415474169,0.48325450723583147
222,wgEncodeAwgTfbsSydhH1hescMxi1IggrabUniPk,0.7267711162227937,0.7222747869397765,0.7222747869397765,0.7711222032107914,0.7155052696916244,0.770139526275434,0.7616495374934373,0.8274822822278376,0.6650280324176372
223,wgEncodeAwgTfbsSydhK562Tblr1nb600270IggrabUniPk,0.8073672566371682,0.8110061874955034,0.8110061874955034,0.8155081300813007,0.7995184905388877,0.8352099071875674,0.7865312252680048,0.8793584070796461,0.6248082595870208
224,wgEncodeAwgTfbsUwSknshraCtcfUniPk,0.9765991020668413,0.980960898820288,0.980960898820288,0.9800634187383958,0.9697805901693446,0.9687839588580223,0.9813653261967811,0.9785899428562501,0.8961171968032502
225,wgEncodeAwgTfbsSydhGm19099NfkbTnfaIggrabUniPk,0.8628163742005053,0.8532413875074717,0.8532413875074717,0.8455814842822765,0.8499383314700709,0.8828950360278578,0.7480140752390517,0.912116746451045,0.7579290570743966
226,wgEncodeAwgTfbsSydhHelas3MaxIggrabUniPk,0.8259804823589239,0.8332006237714038,0.8332006237714038,0.824737096308991,0.8157526554699337,0.8363326073941978,0.8239457689060852,0.8699846784365747,0.6465869692027105
227,wgEncodeAwgTfbsBroadGm12878Ezh239875UniPk,0.631733446188443,0.5115365306181722,0.5115365306181722,0.5915433351174398,0.5525585332154993,0.6272628071878746,0.5639685167436322,0.7142317761817631,0.5576411622416677
228,wgEncodeAwgTfbsHaibGm12878Bclaf101388V0416101UniPk,0.704325260352425,0.6804784224139064,0.6804784224139064,0.7068906067208275,0.6582430020460581,0.7474783595326889,0.691714812258106,0.7924878366304512,0.6161105133940448
229,wgEncodeAwgTfbsHaibH1hescNrsfV0416102UniPk,0.9423314192149809,0.9425650664235139,0.9425650664235139,0.9403742819838711,0.9214348880444772,0.9433816859615946,0.9392989578491863,0.9563930488588022,0.8305502631986651
230,wgEncodeAwgTfbsSydhGm12878Elk112771IggmusUniPk,0.8120634439385805,0.7566746688138266,0.7566746688138266,0.8027876631079477,0.7625002485138869,0.8301067947010212,0.802539977600615,0.8618072261211289,0.7284820109081029
231,wgEncodeAwgTfbsSydhGm18526NfkbTnfaIggrabUniPk,0.7913226779384893,0.7623230521982256,0.7623230521982256,0.7977717786143586,0.7789088127160249,0.8284211742949608,0.7900320322303679,0.8553733791251129,0.7776732052044117
232,wgEncodeAwgTfbsSydhGm12878Nfe2sc22827UniPk,0.9181992504140155,0.9139065632354223,0.9139065632354223,0.9212934716290421,0.9237993550074087,0.9378976727970016,0.927176849995642,0.9395537348557483,0.9184607338969755
233,wgEncodeAwgTfbsUwAg10803CtcfUniPk,0.9719675747869941,0.973896170747121,0.973896170747121,0.9766722470588773,0.9661802646621125,0.9727947917224091,0.9798547802165827,0.9799156758513825,0.8942004826451833
234,wgEncodeAwgTfbsHaibHepg2GabpPcr2xUniPk,0.8549925590608343,0.8606739883433929,0.8606739883433929,0.8498248657001224,0.8411180594445481,0.8799105013170723,0.8551959533735715,0.8927095648476551,0.6835398388401468
235,wgEncodeAwgTfbsSydhK562CmycIfna6hUniPk,0.7734102939530634,0.7837086173264062,0.7837086173264062,0.7646486316998702,0.7503865065175428,0.7844395458947296,0.7610752673751039,0.8241140988513254,0.6954484724263499
236,wgEncodeAwgTfbsSydhMcf10aesCfosTam112hHvdUniPk,0.9618996470221172,0.9645413326337707,0.9645413326337707,0.9585370382604574,0.9614979541256128,0.9576011543880196,0.963116584315407,0.9667906155997076,0.9001978086046925
237,wgEncodeAwgTfbsUtaNhekCtcfUniPk,0.9602801930375471,0.9641896248044544,0.9641896248044544,0.9645812152570207,0.9575732239423362,0.9589283026301023,0.9683356993488303,0.9685226443487044,0.8687817425142981
238,wgEncodeAwgTfbsSydhK562CmycIfna30UniPk,0.7668564107959681,0.7263560071890328,0.7263560071890328,0.7175290459008024,0.738860922914525,0.788505653946724,0.7557363066860766,0.8058726102674845,0.7181415711693561
239,wgEncodeAwgTfbsSydhHuvecCjunUniPk,0.9580937134990729,0.9574791240977607,0.9574791240977607,0.9636370794993183,0.9566280893735046,0.9561138862163505,0.9598259815360897,0.9699184911822677,0.8493828404100546
240,wgEncodeAwgTfbsSydhHct116Pol2UcdUniPk,0.7226538158929976,0.7293900078678206,0.7293900078678206,0.7388435090479937,0.7107135326514555,0.7401441384736429,0.7404326514555468,0.7923116443745082,0.58850692368214
