Wall time,Step,Value
1607583508.310426,0,1.5064606666564941
1607583509.073681,1,1.503061056137085
1607583509.847105,2,1.5020952224731445
1607583510.576884,3,1.503358244895935
1607583511.314922,4,1.509977102279663
1607583512.064665,5,1.505421757698059
1607583512.825879,6,1.4951062202453613
1607583513.575116,7,1.4969595670700073
1607583514.352801,8,1.4912352561950684
1607583515.137288,9,1.4696811437606812
1607583515.890761,10,1.472213625907898
1607583516.676156,11,1.4455593824386597
1607583517.448244,12,1.4413458108901978
1607583518.225139,13,1.42353355884552
1607583518.971319,14,1.4268288612365723
1607583519.721026,15,1.407470464706421
1607583520.5765,16,1.4293556213378906
1607583521.327256,17,1.419590711593628
1607583522.119747,18,1.3976651430130005
1607583522.884387,19,1.3904025554656982
1607583523.634753,20,1.3921011686325073
1607583524.403895,21,1.385119915008545
1607583525.163176,22,1.3908395767211914
1607583525.907456,23,1.3997719287872314
1607583526.689619,24,1.3803399801254272
1607583527.458707,25,1.3749432563781738
1607583528.237246,26,1.3744282722473145
1607583529.004736,27,1.369484305381775
1607583529.778112,28,1.366685390472412
1607583530.511242,29,1.381077766418457
1607583531.275785,30,1.3690773248672485
1607583532.043132,31,1.357789158821106
1607583532.816844,32,1.3563423156738281
1607583533.562223,33,1.3943220376968384
1607583534.335315,34,1.354230284690857
1607583535.117642,35,1.349218726158142
1607583535.885082,36,1.3440221548080444
1607583536.775968,37,1.3908419609069824
1607583537.567199,38,1.342606544494629
1607583538.342297,39,1.3392918109893799
1607583539.111564,40,1.3384371995925903
1607583539.887599,41,1.338066577911377
1607583540.626425,42,1.355962872505188
1607583541.372255,43,1.3658524751663208
1607583542.110241,44,1.3746534585952759
1607583542.853268,45,1.342143177986145
1607583543.586638,46,1.3571772575378418
1607583544.331877,47,1.3417714834213257
1607583545.066342,48,1.3751416206359863
1607583545.85149,49,1.3349415063858032
1607583546.72089,50,1.4101909399032593
1607583547.470478,51,1.4007662534713745
1607583548.243499,52,1.3458552360534668
1607583548.9652,53,1.3555614948272705
1607583549.70675,54,1.3363038301467896
1607583550.442751,55,1.3549437522888184
1607583551.179836,56,1.3402973413467407
1607583551.912208,57,1.4458760023117065
1607583552.63647,58,1.3842744827270508
1607583553.376631,59,1.3455390930175781
1607583554.123813,60,1.3815196752548218
1607583554.859183,61,1.3691928386688232
1607583555.606741,62,1.3600951433181763
1607583556.369292,63,1.4301683902740479
1607583557.142502,64,1.40022611618042
1607583557.985358,65,1.4772119522094727
1607583558.750142,66,1.3975725173950195
1607583559.500458,67,1.4342200756072998
1607583560.248297,68,1.3701106309890747
1607583560.999181,69,1.4310719966888428
1607583561.743249,70,1.4954993724822998
1607583562.493488,71,1.3941898345947266
1607583563.243274,72,1.4711170196533203
1607583564.004364,73,1.3872830867767334
1607583564.744334,74,1.428010106086731
1607583565.503305,75,1.398006558418274
1607583566.252754,76,1.4519895315170288
1607583566.975772,77,1.4011176824569702
1607583567.71663,78,1.4416691064834595
1607583568.489954,79,1.4152851104736328
1607583569.343459,80,1.4111449718475342
1607583570.078065,81,1.4155943393707275
1607583570.848787,82,1.4207526445388794
1607583571.599382,83,1.4319345951080322
1607583572.348063,84,1.437118411064148
1607583573.089192,85,1.4895952939987183
1607583573.850936,86,1.5307750701904297
1607583574.594369,87,1.4441958665847778
1607583575.340387,88,1.488864541053772
1607583576.075194,89,1.4990990161895752
1607583576.815564,90,1.4789471626281738
1607583577.567779,91,1.4740949869155884
1607583578.314766,92,1.5360682010650635
1607583579.072635,93,1.4915263652801514
1607583579.848705,94,1.480334758758545
1607583580.685138,95,1.4749947786331177
1607583581.420589,96,1.7104454040527344
1607583582.188861,97,1.5540786981582642
1607583582.931135,98,1.487763524055481
1607583583.725671,99,1.5649380683898926
