Wall time,Step,Value
1607583354.314131,0,1.5058207511901855
1607583355.03863,1,1.5057010650634766
1607583355.766205,2,1.5033092498779297
1607583356.467636,3,1.503574252128601
1607583357.191344,4,1.5049324035644531
1607583357.895009,5,1.5058069229125977
1607583358.605693,6,1.5045822858810425
1607583359.294903,7,1.5083858966827393
1607583360.023791,8,1.502467393875122
1607583360.755186,9,1.5023423433303833
1607583361.490989,10,1.5009714365005493
1607583362.206359,11,1.5037670135498047
1607583362.903883,12,1.514800786972046
1607583363.645242,13,1.497597575187683
1607583364.386323,14,1.4966819286346436
1607583365.11006,15,1.5082288980484009
1607583365.827753,16,1.4946449995040894
1607583366.565935,17,1.4907912015914917
1607583367.272732,18,1.5022910833358765
1607583367.975105,19,1.4911766052246094
1607583368.686152,20,1.4915770292282104
1607583369.378201,21,1.4823836088180542
1607583370.075114,22,1.4804590940475464
1607583370.851036,23,1.4799649715423584
1607583371.56894,24,1.4852052927017212
1607583372.286938,25,1.4782891273498535
1607583373.002105,26,1.4748783111572266
1607583373.74464,27,1.4735976457595825
1607583374.470497,28,1.483016014099121
1607583375.222746,29,1.472515344619751
1607583375.92117,30,1.5020570755004883
1607583376.616106,31,1.5102113485336304
1607583377.306603,32,1.5069522857666016
1607583378.026203,33,1.479913353919983
1607583378.699487,34,1.4740526676177979
1607583379.377182,35,1.476823329925537
1607583380.066493,36,1.4755276441574097
1607583380.748728,37,1.496362328529358
1607583381.463926,38,1.5271110534667969
1607583382.172113,39,1.4795937538146973
1607583382.917905,40,1.526258111000061
1607583383.701931,41,1.5041277408599854
1607583384.408564,42,1.4850363731384277
1607583385.109744,43,1.5708422660827637
1607583385.807423,44,1.5390115976333618
1607583386.515682,45,1.5012975931167603
1607583387.202233,46,1.527368187904358
1607583387.910623,47,1.532896876335144
1607583388.598992,48,1.5075291395187378
1607583389.345275,49,1.5065454244613647
1607583390.044476,50,1.5040236711502075
1607583390.743251,51,1.509116530418396
1607583391.449208,52,1.5413615703582764
1607583392.150516,53,1.5355894565582275
1607583392.869292,54,1.5350922346115112
1607583393.629522,55,1.5497673749923706
1607583394.403944,56,1.5257673263549805
1607583395.099383,57,1.5715564489364624
1607583395.806618,58,1.5269986391067505
1607583396.58872,59,1.5303914546966553
1607583397.322572,60,1.681540846824646
1607583398.034151,61,1.554455280303955
1607583398.757981,62,1.6279237270355225
1607583399.463492,63,1.5470085144042969
1607583400.175235,64,1.6929384469985962
1607583400.890156,65,1.73357093334198
1607583401.60751,66,1.554227352142334
1607583402.341889,67,1.6878780126571655
1607583403.063149,68,1.6890064477920532
1607583403.767211,69,1.5961992740631104
1607583404.463015,70,1.6732449531555176
1607583405.170916,71,1.5733208656311035
1607583405.871108,72,1.5844886302947998
1607583406.570677,73,1.5823490619659424
1607583407.282286,74,1.6422126293182373
1607583407.995136,75,1.587064266204834
1607583408.778722,76,1.686120867729187
1607583409.492525,77,1.6664507389068604
1607583410.208588,78,1.6116907596588135
1607583411.014202,79,1.6768170595169067
