Wall time,Step,Value
1607583246.382676,0,0.6939658522605896
1607583247.004428,1,0.6941757798194885
1607583247.644436,2,0.6922703981399536
1607583248.288255,3,0.6921004056930542
1607583248.915653,4,0.6945957541465759
1607583249.539113,5,0.6925424933433533
1607583250.159659,6,0.6923652291297913
1607583250.771475,7,0.693324625492096
1607583251.38174,8,0.6978529691696167
1607583251.993753,9,0.7133610844612122
1607583252.636221,10,0.6989990472793579
1607583253.250895,11,0.6936333775520325
1607583253.841513,12,0.6933890581130981
1607583254.442816,13,0.7010597586631775
1607583255.047256,14,0.6995874643325806
1607583255.650573,15,0.6938678622245789
1607583256.261167,16,0.6932462453842163
1607583256.868113,17,0.6933507323265076
1607583257.473468,18,0.6932738423347473
1607583258.06337,19,0.6934453845024109
1607583258.663508,20,0.6924954056739807
1607583259.265942,21,0.6960694789886475
1607583259.875349,22,0.7034887671470642
1607583260.481998,23,0.695678174495697
1607583261.089866,24,0.698165774345398
1607583261.72834,25,0.6918445229530334
1607583262.356581,26,0.6916396021842957
1607583262.976375,27,0.6879804134368896
1607583263.569185,28,0.7067246437072754
1607583264.215531,29,0.6868129372596741
1607583264.826861,30,0.6856697797775269
1607583265.441691,31,0.6850913166999817
1607583266.015179,32,0.6862117648124695
1607583266.60195,33,0.6853646636009216
1607583267.184079,34,0.7124617695808411
1607583267.814384,35,0.684272050857544
1607583268.542404,36,0.6822299361228943
1607583269.190891,37,0.6820976734161377
1607583269.818466,38,0.6815106272697449
1607583270.442725,39,0.687387228012085
1607583271.109002,40,0.6818442940711975
1607583271.679906,41,0.6835768222808838
1607583272.24827,42,0.6831815242767334
1607583272.836964,43,0.6856702566146851
1607583273.420405,44,0.6843677163124084
1607583274.008672,45,0.6897017359733582
1607583274.597954,46,0.7055716514587402
1607583275.180575,47,0.7126286029815674
1607583275.772905,48,0.7569414377212524
1607583276.353498,49,0.6946091651916504
1607583276.953714,50,0.6886560320854187
1607583277.559702,51,0.7301322221755981
1607583278.169051,52,0.7185307741165161
1607583278.776198,53,0.6951749920845032
1607583279.377653,54,0.6930722594261169
1607583279.972664,55,0.7582160234451294
1607583280.561716,56,0.6994832158088684
1607583281.156832,57,0.7414600253105164
1607583281.752879,58,0.7108460068702698
1607583282.357046,59,0.7239755988121033
1607583282.971317,60,0.7258301973342896
1607583283.679997,61,0.7152054309844971
1607583284.276296,62,0.7070428133010864
1607583284.89083,63,0.7191651463508606
1607583285.493368,64,0.7440361380577087
1607583286.087582,65,0.7806667685508728
1607583286.689201,66,0.727076530456543
1607583287.284989,67,0.7195910215377808
1607583287.887673,68,0.7231326103210449
1607583288.479569,69,0.7214555740356445
1607583289.074741,70,0.7256430387496948
1607583289.661162,71,0.7883766293525696
1607583290.26092,72,0.8397815823554993
1607583290.851889,73,0.7653651237487793
1607583291.442251,74,0.7501797080039978
1607583292.029374,75,0.7507050633430481
1607583292.626774,76,0.7549328804016113
1607583293.228485,77,0.7658723592758179
1607583293.81775,78,0.7449678182601929
1607583294.402145,79,0.8206503987312317
1607583295.000479,80,0.8335866332054138
1607583295.60244,81,0.9159718751907349
1607583296.203877,82,0.9234065413475037
1607583296.820644,83,0.8744630217552185
1607583297.484006,84,0.772570788860321
1607583298.07994,85,0.8168178200721741
1607583298.673001,86,0.8752248883247375
1607583299.268515,87,0.8222466707229614
1607583299.89419,88,0.7822445631027222
