,KernelName,Score
0,45,-0.00336301326751709
1,50,-0.004704535007476807
2,76,-0.004231929779052734
3,127,-0.003945827484130859
4,134,-0.00655817985534668
5,154,-0.0037316083908081055
6,155,-0.006631731986999512
7,162,-0.004763603210449219
8,164,-0.008440494537353516
9,207,-0.0035858750343322754
10,215,-0.005068182945251465
11,266,-0.003498375415802002
12,281,-0.004314303398132324
