,KernelName,Score
0,25,-0.0032311677932739258
1,61,-0.0034809112548828125
2,80,-0.0034685730934143066
3,127,-0.007183253765106201
4,139,-0.0033655762672424316
5,154,-0.00378262996673584
6,155,-0.0049651265144348145
7,164,-0.006012082099914551
8,170,-0.003991186618804932
9,199,-0.004531979560852051
10,209,-0.004346728324890137
11,210,-0.004463911056518555
12,282,-0.005697131156921387
