,KernelName,Score
0,39,-0.006351590156555176
1,127,-0.005278110504150391
2,134,-0.00637054443359375
3,155,-0.013217389583587646
4,210,-0.0047602057456970215
5,215,-0.007996916770935059
6,281,-0.009879589080810547
